what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1486010451911
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1486010454011
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486010454385
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486010454447
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486010456355
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486010458038
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486010459595
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486010593212
started,bundle,org.eclipse.jpt.core,2.2.0.v200906070220,"org.eclipse.jpt.core",1486010641061
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1486010641138
started,bundle,org.eclipse.wst.sse.core,1.1.400.v200905141750,"org.eclipse.wst.sse.core",1486010641282
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1486010733514
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486010736634
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486010749269
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486010749926
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486010750034
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1486010759613
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1486010793735
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486010822139
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486010822311
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486010822690
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1486010824988
started,bundle,org.eclipse.wst.jsdt.core,1.0.200.v200905201910,"org.eclipse.wst.jsdt.core",1486010825281
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1486010825420
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486010826076
