what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951325210
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951552246
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951596861
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951598957
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951662181
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485951662942
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485951667787
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.open.editor",1485951667790
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485951669814
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485951672485
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.open.editor",1485951672487
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485951676679
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951693432
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951706807
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1485951706829
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951713386
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951723827
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951727577
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951763541
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1485951763561
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1485951763561
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951773414
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951780388
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1485951781340
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1485951924146
